"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,122849974,20,100,,135975753
2019,122829277,10,,,135968275
2019,122829280,7,300,,135968276
2019,122849981,11,1,,135975762
2019,122849981,10,,,135975761
2019,122829307,42,50,,135968320
2019,122849995,63,50,,135975784
2019,122849995,66,350,,135975785
2019,122849997,10,,,135968322
2019,122849997,11,10,,135975788
2019,122849998,36,200,,135975789
2019,122850038,10,,,135975834
2019,122850042,42,200,,135975839
2019,122850044,63,2,,135975841
2019,122850043,21,1475,,135975840
2019,122850048,11,1,,135975848
2019,122829358,24,100,,135968379
2019,122829360,24,5000,,135968381
2019,122829359,24,5000,15-OCT-19,135968380
2019,122850061,17,1950,,135975867
2019,122850071,24,12000,,135975876
2019,122850075,63,200,,135975881
2019,122829380,47,0,,135968403
2019,122829389,3,37000,,135968414
2019,122850104,22,0,,135975912
2019,122850105,21,200,,135975913
2019,122850112,63,750,,135975919
2019,122850123,25,25,,135968431
2019,122829418,3,19000,,135968456
2019,122850147,3,1000,,135968459
2019,122829427,63,1,,135975968
2019,122829431,11,40,,135968468
2019,122829431,10,,,135975971
2019,122829443,10,,,135975985
2019,122829443,11,1,,135975987
2019,122829452,63,250,,135968498
2019,122829484,19,1,,135976018
2019,122850193,63,28,,135968538
2019,122850192,63,22,13-NOV-19,135976019
2019,122829487,20,3900,,135976024
2019,122850265,8,250,,135968623
2019,122829554,24,7300,,135976112
2019,122850269,24,7300,03-JUL-19,135976111
2019,122854581,17,1370,,135976148
2019,122850334,63,5,,135976180
2019,122850335,36,850,,135968723
2019,122854679,9,0,,135976250
2019,122854679,61,100,,135976252
2019,122854679,3,1000,,135976249
2019,122854691,60,500,,135968849
2019,122854713,63,15,,135968871
2019,122850443,2,7,,135968883
2019,122850464,63,1,,135976333
2019,122850463,63,1,,135976331
2019,122854767,11,10,,135976354
2019,122854767,10,,,135976353
2019,122854789,61,800,,135968973
2019,122854794,20,933,,135968978
2019,122854812,63,1000,,135969000
2019,122854815,20,10,,135969002
2019,122854841,20,1000,,135969034
2019,122850539,20,873,,135976423
2019,122854847,20,66412,,135969039
2019,122850554,47,0,,135976439
2019,122850554,38,2,,135969060
2019,122850554,19,1,,135969057
2019,122850554,63,1,,135969063
2019,122850554,3,10000,,135969055
2019,122850560,61,200,,135976446
2019,122850612,63,349,,135976517
2019,122850612,36,60,,135976515
2019,122850641,20,1800,,135976566
2019,122850805,3,300,12-AUG-19,135976804
2019,122850806,3,300,,135976805
2019,122850822,11,10,,135969601
2019,122850822,10,,,135969600
2019,122850848,52,0,,135969640
2019,122850849,11,3,,135976863
2019,122855398,9,0,20-JUL-19,135969671
2019,122855399,9,0,,135969672
2019,122855399,20,370,,135969673
2019,122850872,3,1000,,135976896
2019,122850886,22,0,31-MAY-19,135969707
2019,122850897,63,10000,,135976925
2019,122850919,35,50,,135976954
2019,122855470,11,10,,135976960
2019,122850927,8,3,,135976961
2019,122855488,20,24,,135969785
2019,122855486,61,450,,135969782
2019,122850953,10,,,135976992
2019,122855530,3,500,,135977048
2019,122850996,16,500,,135969838
2019,122855559,2,3,,135969878
2019,122855570,11,20,,135969892
2019,122855570,10,,,135969891
2019,122855576,10,,,135977115
2019,122855576,11,2,,135977116
2019,122851048,21,6000,,135977140
2019,122851056,47,0,,135977143
2019,122855599,10,,,135969931
2019,122851062,38,1,,135977153
2019,122851062,25,250,,135977151
2019,122851062,22,0,,135977150
2019,122851061,3,1,,135977149
2019,122851062,20,45,,135969938
2019,122851062,9,0,,135969937
2019,122851062,63,76,,135969946
2019,122851065,63,335,,135977157
2019,122851070,11,2,,135977167
2019,122851070,10,,,135977166
2019,122855630,25,50,,135977190
2019,122855630,20,400,,135977189
2019,122851086,38,300,,135977186
2019,122855630,9,0,,135977187
2019,122855636,8,14,,135977195
2019,122851093,8,14,17-DEC-19,135977194
2019,122851102,31,5000,,135977208
2019,122851103,36,4000,,135977209
2019,122855665,38,600,,135977254
2019,122851139,63,130,,135977260
2019,122855698,11,12,,135970040
2019,122855698,10,,,135977277
2019,122851154,63,1,,135977283
2019,122855789,63,200,,135977304
2019,122851172,3,400,,135977311
2019,122851183,17,3000,,135977327
2019,122855805,36,180,,135977330
2019,122851205,63,700,,135977356
2019,122855828,37,1,,135970203
2019,122855827,37,1,13-MAR-19,135970202
2019,122851221,3,2500,,135977385
2019,122855841,10,,,135977411
2019,122855841,11,10,,135970218
2019,122851254,63,513,06-DEC-19,135977423
2019,122855844,11,1,,135970224
2019,122851255,63,513,,135977426
2019,122855844,10,,,135977424
2019,122851297,10,,,135977477
2019,122851297,11,3,,135977480
2019,122851309,8,1,,135977493
2019,122851307,8,1,24-JAN-19,135970256
2019,122851308,10,,,135977492
2019,122851320,6,122,,135970273
2019,122851316,6,122,20-DEC-19,135977499
2019,122851318,10,,,135977501
2019,122851318,11,2,,135970270
2019,122855884,16,166,,135977520
2019,122851334,16,166,10-AUG-19,135977518
2019,122851349,9,0,,135977537
2019,122851349,25,10,,135977538
2019,122851349,63,0,,135977539
2019,122851348,26,1800,,135970294
2019,122851348,15,30,,135970292
2019,122851348,63,129,,135970295
2019,122855891,9,0,,135970297
2019,122851368,10,,,135970300
2019,122851368,11,4,,135970301
2019,122851386,10,,,135977581
2019,122851396,26,150,,135977590
2019,122851398,9,0,,135970310
2019,122851398,47,0,,135970312
2019,122851398,25,1,,135970311
2019,122851398,19,27,,135977591
2019,122851414,28,500,,135977610
2019,122855913,10,,,135977622
2019,122855913,11,10,,135977624
2019,122851436,10,,,135977641
2019,122851436,11,10,,135970343
2019,122851441,63,400,,135977645
2019,122851445,67,1,,135977651
2019,122851451,10,,,135977655
2019,122851457,63,150,,135977666
2019,122851459,3,300,,135977671
2019,122851460,63,300,,135977673
2019,122851466,10,,,135970368
2019,122851469,2,9,,135977681
2019,122855943,63,50,21-DEC-19,135970371
2019,122851471,63,50,,135977682
2019,122851476,16,100,,135977688
2019,122851481,63,28,,135977691
2019,122855955,10,,,135977695
2019,122855956,4,800,,135977696
2019,122851490,25,650,,135977703
2019,122851497,9,0,,135977708
2019,122851497,21,5,,135977710
2019,122851497,20,40,,135977709
2019,122851497,25,125,,135977711
2019,122851505,8,1,,135977724
2019,122851505,6,4,,135977723
2019,122855969,10,,,135970414
2019,122851539,16,400,,135977758
2019,122851539,26,415,,135977759
2019,122851538,63,20,,135977757
2019,122855981,67,1,,135970433
2019,122855984,10,,,135977769
2019,122851557,2,13,,135977784
2019,122855993,36,500,,135970444
2019,122855993,26,200,,135977792
2019,122851580,10,,,135977811
2019,122851580,11,1,,135970459
2019,122856002,6,25,,135970461
2019,122851581,6,25,31-AUG-19,135977812
2019,122851584,19,126,30-JAN-19,135977816
2019,122851585,19,126,,135977817
2019,122851592,10,,,135977823
2019,122851592,11,1,,135977824
2019,122851604,29,4000,,135970480
2019,122851608,6,27,11-NOV-19,135977843
2019,122851609,6,27,,135977844
2019,122851613,20,60,,135977847
2019,122851613,17,9200,,135977849
2019,122851632,26,300,,135977880
2019,122851631,63,300,,135977878
2019,122851641,19,120,,135977898
2019,122851662,10,,,135977932
2019,122851662,11,3,,135977933
2019,122851670,17,32,,135977941
2019,122851667,17,32,10-NOV-19,135977939
2019,122851680,36,150,,135977956
2019,122851680,3,3000,,135970524
2019,122856056,10,,,135977953
2019,122856056,11,10,,135977954
2019,122856059,4,300,,135977964
2019,122856061,11,1,,135970529
2019,122856061,10,,,135977966
2019,122851692,16,100,,135977968
2019,122851692,63,120,,135977969
2019,122851695,3,814,,135977972
2019,122851700,20,20000,,135977977
2019,122851718,63,2500,,135977995
2019,122851726,19,1000,,135978001
2019,122851738,63,200,,135978017
2019,122851740,25,81,,135978019
2019,122851744,20,228,,135978024
2019,122829503,63,430,,135968555
2019,122850230,10,,,135976056
2019,122829543,63,30,,135976103
2019,122850260,63,0,,135976099
2019,122850261,63,30,17-DEC-19,135976102
2019,122850279,3,25000,,135976121
2019,122850303,20,40,,135976147
2019,122850315,3,5320,,135976164
2019,122850339,20,3592,,135976186
2019,122850392,3,160,,135968813
2019,122850452,36,130,,135976317
2019,122854811,63,300,,135968995
2019,122850525,2,53,,135976406
2019,122854890,3,2500,,135969088
2019,122854892,63,3000,,135969091
2019,122850609,10,,,135976513
2019,122854925,11,5,,135969131
2019,122854964,19,79,,135969161
2019,122854962,19,29,11-MAY-19,135976551
2019,122854974,63,1,,135969174
2019,122850636,38,100,,135969184
2019,122854985,3,300,,135976563
2019,122855005,63,451,,135976582
2019,122855015,38,80,,135969238
2019,122855054,63,200,,135969282
2019,122855073,63,1,,135969302
2019,122855077,20,1102,,135976640
2019,122855124,10,,,135976668
2019,122855124,11,2,,135969365
2019,122855136,36,109,,135969379
2019,122850735,11,4,,135976687
2019,122850735,10,,,135969396
2019,122855166,25,50,,135969413
2019,122850863,63,1,,135976886
2019,122850875,8,73,,135969691
2019,122855454,25,200,,135969743
2019,122850923,63,200,,135969758
2019,122850931,6,50,,135969766
2019,122855473,6,50,09-FEB-19,135976964
2019,122855474,11,3,,135976967
2019,122850931,17,67,,135969769
2019,122855473,17,67,09-FEB-19,135976965
2019,122850988,10,,,135969833
2019,122855529,10,,,135977045
2019,122855542,10,,,135977071
2019,122855542,11,2,,135977072
2019,122851019,20,2460,,135977092
2019,122856096,25,81,13-AUG-19,135970579
2019,122856100,6,78,,135970583
2019,122856100,15,22,,135970584
2019,122856100,63,40,,135970585
2019,122851747,3,300,,135970588
2019,122851750,10,,,135970594
2019,122851750,11,9,,135970595
2019,122851753,63,120,,135978037
2019,122851753,52,0,,135978036
2019,122851753,25,100,,135978035
2019,122851753,20,450,,135978034
2019,122851753,9,0,,135978032
2019,122851753,17,300,,135978033
2019,122851762,2,10,,135978045
2019,122856126,63,200,,135970617
2019,122856123,63,200,12-OCT-19,135978057
2019,122856125,11,1,,135970616
2019,122856122,10,,,135970613
2019,122851796,23,10,,135978093
2019,122851796,21,2,,135978092
2019,122851796,9,0,,135978091
2019,122856150,3,900,,135970645
2019,122851816,35,1000,,135970651
2019,122856157,3,300,,135978121
2019,122851825,63,30,,135978129
2019,122851827,2,10,,135978133
2019,122851838,16,50,,135978143
2019,122851838,63,100,,135978144
2019,122851877,3,130,,135978199
2019,122856191,10,,,135970706
2019,122856191,11,3,,135970707
2019,122851889,2,6,,135978228
2019,122851899,19,260,28-DEC-19,135978237
2019,122851900,19,260,,135978238
2019,122851902,63,19,12-SEP-19,135978241
2019,122851902,6,29,12-SEP-19,135978240
2019,122851903,6,29,,135978242
2019,122851903,63,19,,135978243
2019,122851906,2,61,,135978246
2019,122856214,8,69,,135970736
2019,122851911,2,259,15-NOV-19,135978252
2019,122851912,8,28,,135978258
2019,122851911,6,302,15-NOV-19,135978253
2019,122851911,63,536,15-NOV-19,135978255
2019,122851911,8,28,15-NOV-19,135978254
2019,122851912,6,302,,135978257
2019,122851912,2,259,,135978256
2019,122851912,63,536,,135978259
2019,122856221,63,1,,135970741
2019,122851925,3,2000,,135978276
2019,122856243,3,2000,15-OCT-19,135970775
2019,122851939,36,1050,,135978291
2019,122851945,63,1,,135978299
2019,122851944,10,,,135978298
2019,122851948,3,5000,,135978303
2019,122851967,2,29,,135978339
2019,122851973,25,8,,135978347
2019,122851973,6,85,,135978345
2019,122851973,8,32,,135978346
2019,122851973,63,395,,135978349
2019,122851973,36,1,,135978348
2019,122851977,63,30,,135978353
2019,122851978,4,200,,135978354
2019,122851986,11,1,,135978363
2019,122851986,10,,,135978362
2019,122856279,63,50,,135970821
2019,122856285,11,1,,135978368
2019,122856285,10,,,135970828
2019,122851993,10,,,135978379
2019,122852005,38,300,,135978397
2019,122852005,26,150,,135970856
2019,122852005,43,340,,135978398
2019,122852005,36,20,,135970857
2019,122856317,16,50,,135970872
2019,122856317,63,100,,135970873
2019,122852031,2,30,,135978436
2019,122856330,63,200,,135970885
2019,122856343,63,300,,135970903
2019,122852059,10,,,135978473
2019,122852059,11,1,,135978474
2019,122852068,63,640,,135970914
2019,122852068,20,42,,135978488
2019,122852068,9,0,,135978487
2019,122852068,25,50,,135978489
2019,122852072,11,3,,135978497
2019,122852072,10,,,135978496
2019,122856357,20,2,,135978495
2019,122852075,36,20,,135978501
2019,122852075,25,30,,135978499
2019,122852075,63,300,,135978502
2019,122852081,63,35,,135978510
2019,122852085,63,141,,135978516
2019,122852084,63,141,19-AUG-19,135978515
2019,122852094,34,500,,135978530
2019,122852094,63,100,,135978531
2019,122852098,63,82,,135978537
2019,122852097,23,10,,135978536
2019,122856402,11,2,,135970982
2019,122856402,10,,,135970981
2019,122856409,20,1500,,135978560
2019,122856409,17,5500,,135978559
2019,122852121,4,327,,135978565
2019,122856423,63,150,,135978568
2019,122852126,3,11000,,135978572
2019,122856429,13,850,,135971029
2019,122856429,63,300,,135971031
2019,122856429,25,20,,135971030
2019,122852138,63,25,,135978592
2019,122856446,52,0,,135971057
2019,122856445,51,0,,135978596
2019,122852142,9,0,,135978598
2019,122852142,25,1,,135978599
2019,122852142,51,0,,135978600
2019,122852151,63,182,,135978611
2019,122852151,2,15,,135978610
2019,122852160,10,,,135971073
2019,122852160,11,2,,135978622
2019,122852164,63,100,,135978627
2019,122856467,6,16,,135971083
2019,122856465,25,25,17-DEC-19,135978632
2019,122856465,6,16,17-DEC-19,135971080
2019,122856465,63,50,17-DEC-19,135971082
2019,122856467,63,50,,135971085
2019,122856467,25,25,,135971084
2019,122852172,11,1,,135978645
2019,122852172,10,,,135978644
2019,122852177,63,1,,135978655
2019,122852181,33,1,,135978659
2019,122852187,63,50,,135978666
2019,122856486,63,6,21-AUG-19,135971106
2019,122856488,63,6,,135971108
2019,122852195,63,200,,135978685
2019,122856495,6,2,,135971118
2019,122856502,3,5000,,135971123
2019,122852209,11,3,,135978705
2019,122852209,10,,,135978704
2019,122852212,20,11,,135978708
2019,122852224,6,60,,135978727
2019,122852223,6,60,28-NOV-19,135978726
2019,122852229,38,1400,,135978731
2019,122856526,25,100,,135971156
2019,122856526,9,0,,135971155
2019,122856526,63,20,,135971157
2019,122852240,16,9,,135978743
2019,122852245,63,115,,135978747
2019,122852244,63,115,20-OCT-19,135978746
2019,122852248,53,30,,135978753
2019,122852248,63,15,,135978754
2019,122852248,16,220,,135978752
2019,122856559,3,400,,135971198
2019,122852258,3,300,,135978777
2019,122852260,11,2,,135978781
2019,122852260,10,,,135978780
2019,122852266,63,156,,135978788
2019,122852266,8,29,,135978787
2019,122852268,3,4500,,135978790
2019,122852270,63,160,,135978793
2019,122852274,63,125,,135978797
2019,122856584,3,500,,135971225
2019,122852283,11,1,,135978805
2019,122852283,10,,,135978804
2019,122852288,63,0,,135978812
2019,122852288,20,300,,135978810
2019,122852288,25,400,,135978811
2019,122852288,9,0,,135978809
2019,122852289,35,400,,135978813
2019,122852290,9,0,,135978814
2019,122852290,20,30,,135978815
2019,122852292,16,200,,135978817
2019,122852302,63,50,,135978831
2019,122852302,9,0,,135978828
2019,122852302,20,1064,,135978829
2019,122852302,25,23,,135978830
2019,122856619,52,0,,135978839
2019,122856628,63,900,,135978842
2019,122852307,8,43,20-DEC-19,135978843
2019,122852308,8,43,,135971270
2019,122856630,10,,,135971268
2019,122852312,35,100,,135978848
2019,122852312,31,100,,135978847
2019,122856643,20,2000,,135971288
2019,122852317,20,720,,135971289
2019,122852317,63,70,,135978854
2019,122852317,25,300,,135971290
2019,122852317,22,0,,135978853
2019,122852321,10,,,135978859
2019,122856649,63,150,,135971300
2019,122856649,16,50,,135971299
2019,122856655,37,1000,,135971306
2019,122852323,7,1058,,135978866
2019,122856670,11,2,,135971322
2019,122856670,10,,,135971323
2019,122852324,10,,,135978867
2019,122856675,10,,,135971328
2019,122852330,63,500,,135978873
2019,122856679,3,600,,135971334
2019,122852331,3,5000,,135978874
2019,122852336,63,30,,135971351
2019,122852337,13,750,,135978882
2019,122852337,3,13000,,135978881
2019,122852340,51,0,,135978889
2019,122852340,25,80,,135971368
2019,122852340,63,1,,135978890
2019,122852340,20,1,,135978887
2019,122852340,17,420,,135971365
2019,122852340,21,1,,135971367
2019,122852340,47,0,,135978888
2019,122852340,7,40,,135971364
2019,122856697,38,581,,135971363
2019,122852346,3,1,,135971376
2019,122856734,13,300,,135971415
2019,122856736,63,300,,135971418
2019,122852364,6,34,,135978927
2019,122852364,63,87,,135978928
2019,122852363,63,87,22-DEC-19,135978926
2019,122852363,6,34,22-DEC-19,135978925
2019,122852366,63,550,,135978929
2019,122856761,63,65,,135978940
2019,122852377,2,6,,135978948
2019,122856766,2,6,22-SEP-19,135978945
2019,122852377,8,4,,135978950
2019,122856766,8,4,22-SEP-19,135978947
2019,122852377,6,30,,135978949
2019,122852376,11,1,,135971451
2019,122856766,6,30,22-SEP-19,135978946
2019,122856772,3,200,,135971460
2019,122856773,7,1000,,135971461
2019,122852381,63,1,,135978956
2019,122852384,10,,,135978959
2019,122852385,10,,,135978960
2019,122852386,4,250,,135978961
2019,122852388,63,1,,135978963
2019,122852394,17,18,,135978971
2019,122852393,17,18,29-SEP-19,135971498
2019,122852394,63,104,,135978972
2019,122852393,63,104,29-SEP-19,135971499
2019,122852399,63,150,,135978978
2019,122852400,20,19988,,135978982
2019,122852403,35,60,,135978985
2019,122856820,52,0,,135971519
2019,122856827,19,10,,135971527
2019,122856834,3,24000,,135971535
2019,122856850,32,1000,,135971557
2019,122856853,63,346,26-OCT-19,135971561
2019,122856854,63,346,,135971562
2019,122852416,16,48,,135979005
2019,122852416,4,300,,135979004
2019,122852417,63,150,,135979008
2019,122852417,26,320,,135979006
2019,122852420,20,1049,,135979012
2019,122852426,10,,,135979022
2019,122852427,63,18,,135979024
2019,122852427,6,19,,135971584
2019,122856878,63,18,27-NOV-19,135971583
2019,122856878,6,19,27-NOV-19,135971582
2019,122852431,63,15,,135979027
2019,122852432,4,80,,135979028
2019,122856891,11,1,,135979031
2019,122856894,3,350,,135971600
2019,122856896,38,1,,135971602
2019,122852436,3,7000,26-DEC-19,135979038
2019,122852437,3,7000,,135979039
2019,122856901,3,90,,135979043
2019,122852441,11,1,,135979046
2019,122852441,10,,,135979045
2019,122852446,11,1,,135979052
2019,122852452,63,700,,135979060
2019,122852453,3,2000,,135979061
2019,122852456,63,2,,135979063
2019,122852458,6,16,12-DEC-19,135979065
2019,122852458,63,120,12-DEC-19,135979066
2019,122829322,63,700,,135968336
2019,122829331,20,100,,135968347
2019,122850025,3,700,,135975817
2019,122850029,38,150,,135975822
2019,122850036,11,5,,135975832
2019,122850091,17,1,03-DEC-19,135975898
2019,122850092,17,1,,135975899
2019,122850098,63,200,,135975906
2019,122850107,63,136,,135975914
2019,122850114,63,20,,135975922
2019,122850114,17,2500,,135975921
2019,122829400,57,300,,135968430
2019,122850137,63,47,,135975950
2019,122850143,38,900,,135975959
2019,122850164,63,400,,135968484
2019,122850242,10,,,135976071
2019,122850253,6,50,,135976087
2019,122850268,36,200,,135968632
2019,122829550,35,625,,135968629
2019,122850268,13,300,,135976109
2019,122850268,63,825,,135968634
2019,122829568,3,11300,03-APR-19,135968656
2019,122829569,3,11300,,135976128
2019,122854578,9,0,,135976145
2019,122850318,58,4000,,135968689
2019,122854619,11,1,,135968736
2019,122854619,10,,,135976191
2019,122850357,10,,,135968746
2019,122850377,16,20,,135976220
2019,122850377,26,600,,135976221
2019,122850377,33,300,,135976222
2019,122854661,63,25,,135968803
2019,122854668,9,0,,135976234
2019,122854668,51,0,,135968815
2019,122854673,3,1000,05-JUL-19,135968820
2019,122850394,3,1000,,135968821
2019,122850409,6,20,,135976256
2019,122850414,63,500,,135976263
2019,122854695,4,130,,135976268
2019,122854695,16,100,,135976269
2019,122854695,36,595,,135968855
2019,122854715,36,200,,135976288
2019,122850438,10,,,135976296
2019,122850438,11,20,,135976297
2019,122854738,20,100,,135968896
2019,122854775,38,2000,,135968949
2019,122850536,10,,,135976417
2019,122850536,11,4,,135976418
2019,122850541,10,,,135976425
2019,122850541,11,2,,135976426
2019,115738000,8,60,,126459822
2019,115738000,63,150,,126449947
2019,115743434,3,7000,,126449960
2019,115738010,3,2,,126459831
2019,115734035,10,,,126456540
2019,115734035,11,5,,126449974
2019,115743453,12,700,,126456544
2019,115738294,61,140,,126456851
2019,115744253,11,3,,126460263
2019,115744253,10,,,126460262
2019,115738314,11,1,,126460274
2019,115744281,29,75,,126456916
2019,115743786,63,4090,,126450362
2019,115744319,61,500,,126456972
2019,115743819,38,800,,126450396
2019,115743819,63,1,,126460372
2019,115738403,63,1,,126460390
2019,115744271,10,,,126460295
2019,115744276,7,1,,126450329
2019,115738342,11,3,,126460314
2019,115738353,52,0,,126460326
2019,115738365,20,980,,126456951
2019,115744312,11,1,,126460351
2019,115744312,10,,,126450380
2019,115738409,38,1,,126457000
2019,115738420,6,1200,,126460408
2019,115738420,63,1400,,126460409
2019,115743867,38,200,,126457040
2019,115738463,3,500,,126462056
2019,115738470,63,194,,126462065
2019,115743882,63,194,26-JAN-19,126460482
2019,115743893,9,0,,126462081
2019,115744411,11,4,,126460516
2019,115744411,10,,,126450496
2019,115737948,20,200,,126456441
2019,115733971,8,24,,126456451
2019,115743410,26,3600,,126459801
2019,115737986,63,525,,126456497
2019,115737986,23,75,,126459800
2019,115737990,63,1,,126459805
2019,115734012,3,2146,,126459817
2019,115734028,63,20,,126449965
2019,115738014,62,800,,126459837
2019,115738014,38,20,,126449970
2019,115738014,16,50,,126456535
2019,115738014,15,200,,126459836
2019,115738014,54,100,,126449971
2019,115738014,36,100,,126449969
2019,115743464,35,200,,126456552
2019,115743474,20,1600,,126459871
2019,115738297,63,1,,126460258
2019,115743730,63,1,,126460279
2019,115737948,9,0,,126459748
2019,115737948,63,50,,126459747
2019,115737948,51,0,,126449891
2019,115737948,21,80,,126449889
2019,115737948,25,70,,126449890
2019,115733960,10,,,126449887
2019,115733960,11,2,,126456430
2019,115733974,52,0,,126449912
2019,115743415,10,,,126459807
2019,115743415,11,2,,126459808
2019,115737996,11,4,,126459813
2019,115737996,10,,,126459812
2019,115743429,54,70,,126449958
2019,115738012,38,20,,126449967
2019,115743456,63,130,,126459856
2019,115738028,63,8,,126459855
2019,115734044,61,800,,126459862
2019,115738039,3,300,,126459867
2019,115743719,33,1000,,126456861
2019,115743745,52,0,,126460291
2019,115738350,9,0,,126460321
2019,115738350,61,96,,126450353
2019,115738350,7,2700,,126460320
2019,115744309,13,950,,126456956
2019,115744309,58,700,,126456959
2019,115744309,18,300,,126456957
2019,115744309,61,1200,,126460342
2019,115744309,7,2000,,126450373
2019,115744309,21,200,,126456958
2019,115738394,6,32,,126460374
2019,115743818,6,32,17-JAN-19,126456985
2019,115743837,11,3,,126460402
2019,115743837,10,,,126457003
2019,115738434,3,20000,21-JAN-19,126450433
2019,115738435,3,20000,,126460432
2019,115744372,7,1,,126457033
2019,115738445,7,1,26-JAN-19,126460447
2019,115743869,38,1,,126460465
2019,115743869,52,0,,126460467
2019,115743869,21,3,,126460463
2019,115744386,38,800,,126450477
2019,115738478,11,6,,126460495
2019,115744404,10,,,126462089
2019,115743910,19,447,,126460532
2019,115738512,19,447,31-JAN-19,126462109
2019,115733953,25,600,,126459727
2019,115743358,16,4,,126449883
2019,115737945,47,0,,126456437
2019,115733967,36,455,,126449902
2019,115738006,12,1400,,126449957
2019,115743444,16,319,,126459839
2019,115734041,20,55000,,126449982
2019,115738038,10,,,126449988
2019,115738038,11,3,,126449989
2019,115738046,63,1,,126456564
2019,116054988,36,3899,,126831472
2019,116050417,10,,,126833219
2019,116050424,63,1850,,126833227
2019,116050424,20,15,,126833225
2019,116050466,17,400,,126831537
2019,116050712,29,1,,126833667
2019,116050732,29,500,,126833698
2019,116055335,63,25,,126833736
2019,116055335,61,294,,126833735
2019,116055344,9,0,,126832013
2019,116055386,11,2,,126837063
2019,116055396,6,65,,126837070
2019,116055396,17,30,,126833811
2019,116055401,7,1500,,126837082
2019,116050822,11,2,,126837089
2019,116050822,10,,,126833827
2019,116050845,63,1,,126833856
2019,116055455,61,260,,126837151
2019,116050860,63,5,20-FEB-19,126833902
2019,116055460,63,5,,126833903
2019,116050428,49,25,,126831498
2019,116050428,17,150,,126831497
2019,116050428,13,279,,126833233
2019,116055027,36,1,,126831529
2019,116055019,16,20,,126833252
2019,116050456,63,1,,126831532
2019,116055033,10,,,126833274
2019,116050705,23,300,,126833658
2019,116055298,10,,,126833668
2019,116050750,10,,,126833722
2019,116050750,11,3,,126831993
2019,116055347,6,140,,126832015
2019,116050778,6,315,,126832028
2019,116050777,6,315,10-FEB-19,126833769
2019,116050805,20,1,,126837060
2019,116050818,10,,,126837080
2019,116050818,11,1,,126837077
2019,116050830,10,,,126833839
2019,116055428,63,638,,126833859
2019,116055451,63,5,,126837147
2019,116055451,20,2000,,126837142
2019,116055451,9,0,,126833892
2019,116055451,22,0,,126837144
2019,116055461,8,27,,126837156
2019,116050873,20,780,,126833918
2019,116055478,57,2000,,126833929
2019,116055495,47,0,,126833953
2019,116055526,10,6,,126837242
2019,116050455,12,2700,,126833265
2019,116050693,33,500,,126833644
2019,116055306,63,1,,126831954
2019,116050752,13,450,,126831997
2019,116050775,51,0,,126832022
2019,116050775,25,20,,126833765
2019,116050775,52,0,,126832023
2019,116050775,6,16,,126833763
2019,116050775,20,5,,126833764
2019,116055359,26,159,,126833773
2019,116055368,63,101,,126832038
2019,116055368,25,1000,,126832041
2019,116055368,61,1000,,126833786
2019,116055368,9,0,,126832040
2019,116055408,16,1,,126837091
2019,116050839,7,800,,126833850
2019,116055423,7,800,25-FEB-19,126837109
2019,116050866,38,175,,126833910
2019,116055481,36,30,,126837188
2019,116050890,36,10,,126837191
2019,116055481,26,50,,126837187
2019,116055481,15,500,,126837186
2019,116055485,63,500,,126833944
2019,116050929,51,0,,126833988
2019,116050929,23,1,,126837231
2019,116050929,25,1,,126833986
2019,116050929,9,0,,126833984
2019,115743366,61,140,,126456433
2019,115743374,6,200,,126456448
2019,115743374,64,1800,,126459755
2019,115743408,63,1,,126459799
2019,115743418,13,650,,126449938
2019,115743418,36,50,,126456511
2019,115743418,20,5,,126459810
2019,115743418,26,200,,126459811
2019,115743425,20,1875,,126456519
2019,115743437,63,0,,126456527
2019,115734038,42,3000,,126459845
2019,115743449,54,325,,126459846
2019,115743468,38,500,,126459864
2019,115734046,20,5000,,126456562
2019,115743711,61,500,,126456845
2019,115743710,61,500,01-JAN-19,126456844
2019,115744264,19,676,05-JAN-19,126456880
2019,115738322,19,676,,126450315
2019,116055003,20,62,,126831494
2019,116050431,12,3000,,126833235
2019,116050432,20,47,,126833237
2019,116050432,16,100,,126833236
2019,116050432,27,60,,126833238
2019,116050449,63,4000,,126833258
2019,116055024,63,50,,126833257
2019,116050467,16,200,,126833275
2019,116055037,67,1,,126833276
2019,116050477,63,0,,126831550
2019,116050477,25,25,,126833288
2019,116050477,52,0,,126833289
2019,116050477,20,150,,126833287
2019,116050687,25,1000,06-FEB-19,126833632
2019,116055279,63,100,,126831917
2019,116055279,7,800,,126833634
2019,116055279,26,100,,126831916
2019,116055279,25,1000,,126833635
2019,116050687,7,800,06-FEB-19,126831914
2019,116050725,10,,,126833684
2019,116050725,11,3,,126833685
2019,116050735,10,,,126833700
2019,116050735,11,2,,126833701
2019,116050673,13,592,,126833602
2019,116050673,63,2,,126833603
2019,116050671,63,1,06-FEB-19,126833601
2019,116050716,3,34038,,126831948
2019,116055299,3,34038,04-FEB-19,126833670
2019,116050728,10,40,,126833687
2019,116050728,13,500,,126833689
2019,116050728,17,150,,126833691
2019,116055337,63,200,,126833741
2019,116050766,38,500,,126833751
2019,116050781,21,65,,126833771
2019,116050779,21,65,10-FEB-19,126833770
2019,116055371,20,1,,126832044
2019,116055447,10,,,126833880
